Unnamed: 0,Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track
3553,CYBERTRUCK,nadie sabe lo que va a pasar mañana,Bad Bunny,10/13/2023,QMFME2364186,"3,540",22.9,"99,022,909","18,212","7,936,625",,"14,594,444","227,707",,,,,8.0,378,,,,4.0,"2,375,239",611,"1,196,116","240,886",,1
3568,Lo Aprendí de Ti - HA-ASH Primera Fila - Hecho Realidad [En Vivo],HA-ASH Primera Fila - Hecho Realidad,Ha*Ash,11/11/2014,MXF011400346,"3,560",22.8,"296,711,145","17,197","13,770,893",67.0,"1,599,246,274","4,273,511","144,200","3,933,137","78,337,323","5,228,835",10.0,"6,169",,17.0,"92,845",3.0,"27,669,036","46,691",,"970,443",,0
3583,SIN SEÑAL,SIN SEÑAL,Quevedo,7/22/2022,ZZOPM2235984,"3,559",22.8,"281,829,019","58,130","8,587,722",62.0,"49,681,285","476,250",,,,"309,611,524",14.0,"4,820",,8.0,"26,602",2.0,"110,512",,,"479,341",,0
3594,Моя голова винтом,Моя голова винтом,kostromin,2/2/2021,QM4TW2159341,"3,578",22.7,"116,542,329","41,062","3,658,542",8.0,"115,229,170","2,436,482","1,844,500","547,119,599","3,964,454,629","1,169,307",9.0,1,,3.0,"3,117",,"1,082,032","1,887","435,966","3,536,203",,1
3597,ライラック,ライラック,Mrs. GREEN APPLE,4/11/2024,JPPO02401026,"3,573",22.7,"26,222,603",921,"7,492,428",74.0,"23,049,880","275,676","6,375",,,,30.0,255,,,,3.0,"26,690",,,"59,611",,0
3602,Я плачу,Я плачу,A.V.G,7/17/2023,DGA062340713,"3,593",22.7,"10,694,922","5,363","288,263",50.0,"120,681,039","653,249",,"762,205","16,374,449","292,889,844",7.0,,,,,,,,,"1,593,368",,0
3607,Hey Lil Mama,Sol María,Eladio Carrion,1/19/2024,QMFMG2346935,"3,574",22.7,"77,975,794","7,057","10,565,513",71.0,"27,130,599","231,540",,,,"110,197,195",11.0,"1,124",3,9.0,"72,838",9.0,"554,815",328,,"262,176",,0
3608,Eres Mía,"Fórmula, Vol. 2 (Deluxe Edition)",Romeo Santos,2/25/2014,USSD11300464,"3,583",22.7,"562,983,225","52,754","16,157,389",73.0,"1,452,593,496","4,997,178","261,129","33,076,170","314,778,494","224,225,223",25.0,"9,125",7,27.0,"377,492",10.0,,,,"3,343,573",,0
3613,Yo Ya No Vuelvo Contigo (En Vivo),Viva México (En Vivo),Grupo Firme,11/25/2020,QZDQH1908793,"3,587",22.7,"1,969,714",502,"83,027",29.0,"678,412,558","2,502,471","2,322","547,396","10,405,552","17,029,446",,,,,,3.0,"516,773","1,499",,,,0
3621,God's Menu,GO LIVE,Stray Kids,6/17/2020,US5TA2000037,"3,600",22.6,"354,643,707","30,447","7,012,694",68.0,"529,909,818","8,469,062","147,664","141,180,977","703,479,878","34,239,087",14.0,887,20,5.0,"70,358",16.0,"2,869,102","9,153",,,,0
