Unnamed: 0,Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track
4194,YA NO TE EXTRAÑO,NASTY SINGLES,NATTI NATASHA,12/7/2023,USB272300115,"4,179",20.7,"9,129,729","1,422","3,777,844",,"78,290,967","103,564",,,,"1,621,817,535",4.0,"5,230",5,11.0,"39,011",12.0,,,,"71,640",,0
4217,Love Shot,LOVE SHOT- The 5th Album Repackage,EXO,12/13/2018,KRA301800573,"4,207",20.6,"358,620,184","30,692","7,198,195",65.0,"710,463,080","9,902,612","115,162","63,526,694","456,814,795","7,717,184",8.0,"2,786",13,3.0,"9,706",8.0,"2,591,680","7,873",,"623,684",,0
4237,"É Isso Bebê, Tá Certa!",Todo Mundo Odeia o IG,Mc IG,3/20/2024,BRWMB2400226,"4,213",20.6,"37,218,252","3,393","15,690,540",,"19,919,550","196,089",,,,"118,545,121",,,,17.0,"934,431",13.0,,,,,,1
4240,Proteção de Tela,Meu Sonho - Pt. 2,Tarcísio do Acordeon,7/2/2021,BCTOE2100085,"4,232",20.5,"102,703,448","10,682","3,907,728",58.0,"390,456,652","2,179,957","14,289","4,402,423","46,539,050","20,583,147",3.0,373,,4.0,"189,807",2.0,,,"4,230,390","89,564",,0
4241,Pião de Vida Louca,Pião de Vida Louca,Japãozin,4/27/2023,BCSUV2303160,"4,244",20.5,"36,593,527","4,601","3,863,720",55.0,"94,498,808","630,206","472,200","64,661,196","1,517,249,875","18,850,454",1.0,2,,,,2.0,,,,"334,171",,0
4267,Mi Niña,Mi Niña,Wisin,9/23/2020,QMBZ92014731,"4,234",20.5,"400,985,699","62,355","13,993,469",60.0,"251,851,094","1,816,301",,,,"12,732,039",58.0,"24,906",46,18.0,"148,048",16.0,"12,216,631","2,063",,"985,993",,0
4273,บักคนซั่ว,บักคนซั่ว,ทิดแอม,4/28/2023,THSOH2302594,"4,222",20.5,"4,943,057","1,054","162,895",46.0,"127,116,431","446,428","433,600","9,609,256","140,922,309",,,,,,,,,,,"13,291",,0
4279,祝福,祝福,YOASOBI,10/1/2022,JPP302200613,"4,265",20.4,"140,194,014","16,841","3,520,046",58.0,"180,515,322","910,440","32,900","3,919,101","80,078,422","80,802,280",12.0,877,,2.0,"7,643",2.0,"406,213",115,,"196,568",,0
4282,El Gavilán,El Gavilán,Luis R Conriquez,10/21/2022,USANG2216030,"4,282",20.4,"350,440,369","24,886","11,413,202",72.0,"92,967,556","709,386","52,200","11,077,840","128,910,215",,11.0,21,,3.0,"330,705",5.0,"13,224,203","1,933",,"264,907",,0
4287,Wet (She Got That…),Wish Me Well 3,YFN Lucci,2/14/2020,USUYG1297281,"4,275",20.4,"93,229,994","24,779","2,554,563",44.0,"143,927,230","1,205,650","2,540,017","233,884,067","1,572,821,812","2,689,828",14.0,"4,051",,8.0,"9,537",1.0,"64,655,444","33,582",,"602,271",,1
