Unnamed: 0,Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track
782,Pareja Del Año,Dharma,Sebastian Yatra,4/16/2021,USUM72104664,779,54.9,"817,933,263","104,636","31,495,621",70.0,"658,407,296","4,541,248","877,700","82,923,244","870,762,842","136,526,601",105.0,"51,363",244,36.0,"1,953,756",46.0,"41,931,285","7,638",,"2,894,166",,0
797,Chale,Chale,Eden Muñoz,2/18/2022,MXB952200017,794,54.5,"414,104,069","33,044","18,247,093",67.0,"665,626,745","2,889,082","968,864","248,485,504","2,953,043,191","28,563,266",18.0,"17,222",361,4.0,"196,022",43.0,"40,508,092","7,944","2,525,726",,,0
801,TEXAS HOLD 'EM,TEXAS HOLD 'EM,Beyoncé,2/9/2024,USSM12401303,798,54.3,"425,058,273","2,563","11,967,164",,"46,791,219","643,498",,,,"987,644,203",63.0,,,3.0,"35,655",,"13,815,433","36,200",,,,0
802,Petit génie,Petit génie,Jungeli,8/4/2023,QMBZ92393247,797,54.3,"159,181,956","29,011","10,943,796",74.0,"159,092,284","820,029","12,100","2,709,265","37,717,213","201,180,033",38.0,"29,970",,46.0,"20,176,323",46.0,,,,"3,454,084",,1
804,唱,Show - Single,Ado,9/6/2023,JPPO02302806,800,54.2,"114,381,380","15,725","4,390,255",67.0,"230,252,306","1,606,934","286,300","41,518,862","613,717,046","548,853,137",33.0,507,,1.0,"1,802",7.0,,,,"270,400",,0
817,If We Being Rëal,2093,Yeat,2/16/2024,USUM72401643,812,53.8,"92,517,121","10,195","13,681,051",80.0,"4,695,846","79,415",,,,,19.0,584,,10.0,"1,802,148",3.0,"167,577","1,061","5,704,007","1,371,705",,1
821,Relación,1 of 1,Sech,4/2/2020,QM9WM2000013,821,53.6,"468,900,803","62,750","12,074,538",60.0,"1,137,550,621","7,566,148","2,205,109","110,809,435","1,052,766,873","125,135,301",29.0,"6,654",31,16.0,"175,086",2.0,"117,125,054","20,214",,"1,507,000",,0
829,snowfall,snowfall,Øneheart,1/14/2022,QM3DF2191341,828,53.3,"652,949,750","72,344","19,014,919",79.0,"46,232,838","980,365","3,889,444","1,232,791,337","10,888,392,002",,12.0,81,,2.0,"58,283",,"764,755","1,548",,"1,852,974",,0
833,Pagodão do Birimbola (Tchubirabirom),Pagodão do Birimbola (Tchubirabirom),Os Quebradeiras,11/11/2022,BCO3K2200121,830,53.3,"54,513,960","13,089","4,241,209",52.0,"183,119","2,667","4,650,900","503,245,598","6,429,494,637",,2.0,17,,17.0,"10,926",5.0,,,,"448,872",,0
846,RUBICON,GÉNESIS,Peso Pluma,6/22/2023,QM7282306229,844,52.9,"246,224,964","23,436","13,507,680",73.0,"147,798,315","492,303","559,400","20,923,219","278,318,607","37,990,067",22.0,"1,401",1,1.0,72,2.0,"22,544,059","10,243","3,883,201","585,523",,1
