Unnamed: 0,Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track
2684,When I'm Gone (with Katy Perry),When I'm Gone (with Katy Perry) [VIP Mix],Alesso,12/29/2021,USUG12106230,"2,658",27.3,"279,996,207","36,648","30,173,875",64.0,"42,705,657","691,402","1,943","977,042","19,367,991","1,087,314,726",71.0,"251,715",901,43.0,"750,115",44.0,"50,039,519","3,089",,"1,785,826",,0
2700,MTG MALDIÇÃO ETERNA 1.0,MALDIÇÃO,DJ GLK,8/23/2022,BXIV82274619,"2,689",27.2,,"6,258","1,213,114",,,,"2,809,514","97,960,938","1,396,251,598",,,,,,,,,,,,,1
2703,Síguelo Bailando,Odisea,Ozuna,8/25/2017,USXDR1700560,"2,705",27.1,"544,755,640","58,066","16,986,234",66.0,"1,070,075,376","4,032,330","134,206","24,277,629","174,267,433","145,733,049",27.0,"4,826",,12.0,"55,568",14.0,"102,769,166","16,556",,"2,212,531",,0
2707,Flawlëss (feat. Lil Uzi Vert),Lyfë,Yeat,9/9/2022,USUM72217061,"2,701",27.1,"233,573,513","67,981","8,674,549",69.0,"39,331,190","479,798","34,666","20,275,957","122,612,542","185,705,404",12.0,25,72,3.0,"126,922",4.0,"466,511","3,737",,"647,093",,1
2709,Bon Appétit,Witness (Deluxe),Katy Perry,4/28/2017,USUM71702488,"2,700",27.1,"280,898,252","32,458","9,112,382",60.0,"1,396,756,746","8,674,599","17,923","11,896,504","137,526,328","201,528,139",47.0,"8,188",,27.0,"139,079",11.0,"3,712,696","13,608",,"2,560,144",,0
2736,A Mí,A Mí,Rels B,2/21/2019,QM4TW1987698,"2,716",27.0,"631,152,992","82,632","15,285,194",76.0,"655,475,553","3,056,895","154,600","53,883,893","353,157,722",,16.0,"1,313",,12.0,"222,155",10.0,"219,368","1,301",,"1,136,830",,0
2749,Escándalo,Escándalo,Ñengo Flow,8/25/2023,QZ7R42353128,"2,736",26.9,"63,748,913","11,841","9,184,869",60.0,"109,386,782","532,629","13,700","438,906","4,695,060","434,486,494",4.0,481,113,4.0,"34,988",,"306,518",289,"420,845","202,893",,1
2752,Baianá,The Ringmaster,Bakermat,7/26/2019,NLE801900440,"2,739",26.8,"402,771,910","128,641","26,735,486",73.0,"131,360,082","1,357,948","386,586","71,432,760","1,028,129,238","251,574",76.0,"20,908",,84.0,"7,706,000",,"1,576,753","3,177","10,115,777","3,135,726",,0
2756,Soltera,Épico,Lunay,10/25/2019,USA2P1955945,"2,744",26.8,"170,646,969","5,488","1,084,442",47.0,"990,507,015","5,312,366",,,,"298,488,940",5.0,"3,645",2,,,,"13,794,016","6,494",,,,0
2758,Huntin' Wabbitz,Might Delete Later,J. Cole,4/5/2024,USUG12402405,"2,747",26.8,"36,972,292","5,914","4,824,184",,"7,753,794","139,155",,,,"399,839",3.0,56,,,,,"1,780,082",576,,"66,418",,1
