Unnamed: 0,Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track
2514,X ÚLTIMA VEZ,LEGENDADDY,Daddy Yankee,3/25/2022,USUG12201738,"2,503",28.3,"409,394,001","53,657","22,643,350",64.0,"123,846,563","1,120,466","442,700","135,938,706","1,334,863,571","330,802,357",45.0,"15,971",81,18.0,"2,038,434",36.0,"23,456,449","1,603","676,729","526,470",,1
2521,Puta Mexicana,Som das Regiões,DJ Jeeh FDC,12/6/2022,QZW9M2275605,"2,508",28.3,"172,602,494","38,926","14,426,720",63.0,"122,947,771","1,241,098","312,400","143,003,405","1,722,398,168","12,348,511",,76,,18.0,"1,950,340",5.0,,,,,,1
2533,Survivor's Remorse,Survivor's Remorse,Roddy Ricch,5/31/2024,USAT22403043,"2,535",28.2,"4,462,637",789,"28,882,654",66.0,"2,244,519","116,431",,,,"20,570,003",27.0,134,20,7.0,"1,298,626",29.0,"703,876",89,"252,183","49,126",,1
2537,Wockesha,A Gangsta's Pain,Moneybagg Yo,4/23/2021,USUM72105621,"2,518",28.2,"138,100,044","64,635","5,451,499",56.0,"168,383,616","1,456,308","30,274","13,135,047","94,781,829","56,308,304",59.0,"134,739",187,4.0,"64,845",8.0,"87,481,688","35,657",,"1,470,349",,1
2546,Mood Malandro,Mood Malandro,Código FN,8/24/2023,QM3DF2276204,"2,538",28.1,"188,309,858","15,111","13,192,945",71.0,"87,069,499","318,350",100,"1,927","18,855",,6.0,4,,7.0,"582,040",3.0,"3,910,844","1,376",,"422,023",,0
2548,TELEFONO NUEVO,nadie sabe lo que va a pasar mañana,Bad Bunny,10/13/2023,QMFME2364190,"2,544",28.1,"101,706,440","22,195","4,712,903",,"37,327,301","496,072",608,"1,421,099","11,568,535",,12.0,893,,,,3.0,"2,910,823",708,,"304,399",,1
2549,Dança Maluca,Dança Maluca,Bolofofos,5/3/2019,CAHQJ1924665,"2,536",28.1,"10,423,140","1,820","350,049",49.0,"1,126,576,126","2,223,950","3,453","49,425","3,059,373",16,,,,,,,,,,"9,247",,0
2553,Problemón,Felicilandia,Alvaro Diaz,10/22/2021,USUM72118879,"2,548",28.1,"275,492,185","47,297","14,033,837",68.0,"104,950,820","697,838","1,698,681","279,415,195","2,603,158,294","31,265,536",35.0,"6,549",2,13.0,"759,534",14.0,"7,459,382",848,,"779,473",,0
2556,Nena Maldición (feat. Lenny Tavárez),Nena Maldición (feat. Lenny Tavárez),Paulo Londra,1/30/2018,USWL11801231,"2,546",28.1,"614,897,887","19,568","3,797,350",,"1,332,773,890","6,926,941",,,,"150,232,863",,,,10.0,"82,810",,,,,,,0
2575,Minha Herança - Ao Vivo,Minha Herança - Ao Vivo,Ana Castela,5/30/2024,BKA7Y2400034,"2,575",27.9,"3,582,494",506,"20,021,976",64.0,"8,320,170","107,335",,,,"30,623,624",2.0,18,,10.0,"7,390,687",4.0,236,,,"2,856",,0
