Unnamed: 0,Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track
453,No Me Queda Más - Remasterizado 2024/30th Anniversary,Amor Prohibido (Remasterizado 2024/30th Anniversary),Selena,3/22/2024,USUM72402906,452,72.7,"171,242,868",15,"78,253",,,,,,,,2.0,4,,1.0,"19,628",3.0,"109,170,088","29,055",,,,0
460,Дикая львица,Дикая львица,ALEX&RUS,7/3/2019,QM6N21999015,460,71.9,"52,830,200","14,893","1,344,212",41.0,"263,688,786","1,760,965","19,100,000","295,333,807","5,821,447,553",,2.0,430,,,,,,,,"3,415,809",,0
478,AMARGURA,MAÑANA SERÁ BONITO,KAROL G,2/24/2023,USUM72222552,477,70.4,"629,102,459","31,206","51,913,972",81.0,"317,295,184","924,600","969,500","28,700,787","404,330,162","814,335,857",45.0,"46,179",387,30.0,"3,549,738",23.0,"38,480,759","8,821",,"1,252,595",,1
480,Hot Wings (I Wanna Party),Rio: Music From The Motion Picture,will.i.am,1/1/2011,USFM91100003,482,70.3,,,,,,,,,,,,,,,,,,,,,,0
484,Feliz Cumpleaños Ferxxo,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,Feid,8/19/2022,USUM72215366,483,70.1,"944,833,760","84,300","40,737,356",78.0,"442,672,273","1,382,190","712,759","110,146,879","1,137,735,925","656,176,233",58.0,"35,382",847,29.0,"4,232,864",38.0,"5,607,959","2,694",,"1,105,660",,0
495,We Don't Talk About Bruno,Encanto (Original Motion Picture Soundtrack),Carolina Gaitán - La Gaita,11/19/2021,USWD12112915,493,69.4,"502,781,351","57,858","20,151,204",68.0,"749,366,767","5,566,798","601,478","415,546,697","3,341,780,836","65,811,641",88.0,"22,082",,8.0,"183,506",34.0,"66,651,535","277,556","5,144,020","828,770",,0
500,Regalo De Dios,PRESENTE,Julión Álvarez y su Norteño Banda,11/17/2023,QZ7HP2300092,498,68.9,"205,050,873","6,236","32,107,085",81.0,"242,715,015","1,024,215",,"1,660","20,904","1,291,400,606",7.0,"2,838",,8.0,"2,174,143",8.0,"7,709,559","5,232",,"750,457",,0
502,Toyour طيور,Amrat أمرات,Rasha Nahas,1/20/2023,QMEU32211578,500,68.9,"11,360",26,"3,294",6.0,"854,850,866","6,612",,,,,,16,,,,,,,,264,,0
506,MIENTRAS ME CURO DEL CORA,MAÑANA SERÁ BONITO,KAROL G,2/24/2023,USUM72300862,506,68.7,"426,341,106","29,511","24,418,991",76.0,"304,538,874","2,238,586","1,577,292","68,382,766","871,654,140","172,894,442",22.0,"31,573",131,18.0,"2,850,884",57.0,"18,389,679","4,957",,"587,533",,0
530,Savage Remix (feat. Beyoncé),Savage Remix (feat. Beyoncé),Megan Thee Stallion,4/29/2020,QMCE32000145,528,66.8,"428,986,855","49,403","19,102,863",57.0,"179,237,329","1,934,526","11,268,723","807,114,884","7,823,796,917","15,380,362",151.0,"162,045",82,60.0,"136,408",8.0,"86,651,635","74,696",,"2,104,217",,1
