Unnamed: 0,Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track
1040,Bad Memories (feat. Elley Duhé & FAST BOY),Bad Memories (feat. Elley Duhé & FAST BOY),MEDUZA,7/22/2022,GBUM72203666,"1,035",47.2,"460,973,352","87,026","76,037,102",69.0,"21,938,855","220,610","46,341","11,711,694","202,563,112",,93.0,"200,995",171,59.0,"1,721,803",22.0,"4,963,625","1,266","2,244,208","3,373,945",,0
1052,Yoksun,Yoksun,Ebru Yaşar,2/2/2024,FR2X42424385,"1,048",46.9,"33,174,286","1,658","1,193,973",,"119,795,906","342,242",,,,"1,145,002,460",9.0,"5,456",,2.0,"1,581,911",,,,,"499,594",,0
1055,MIDDLE OF THE NIGHT,PHOENIX,Elley Duhé,1/10/2020,USRC11903813,"1,054",46.8,"1,104,008,150","173,612","51,608,714",72.0,"431,904,675","4,882,117","612,500","304,312,367","2,922,804,533","42,354,537",72.0,"88,909",,35.0,"997,273",3.0,"19,854,772","17,812",,"10,511,473",,0
1060,Can't Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,The Hunger Games: The Ballad of Songbirds & Snakes (Music From & Inspired By),Olivia Rodrigo,11/3/2023,USUG12307028,"1,053",46.8,"259,807,712","30,605","33,315,037",,"9,545,403","163,045","73,845","85,733,614","538,186,129",,41.0,"12,664",,40.0,"592,661",29.0,"6,040,638","5,126","1,472,596","1,027,616",,0
1061,Solteiro Forçado - Boiadeira Internacional,Solteiro Forçado (Boiadeira Internacional),Ana Castela,7/7/2023,BX3022300019,"1,051",46.8,"210,195,998","10,723","12,965,116",65.0,"291,263,121","1,409,361","33,900","3,996,634","55,226,429","1,201,657,034",6.0,"6,009",,22.0,"7,921,538",9.0,"1,736",,,"137,611",,0
1065,Déjala Que Vuelva (feat. Manuel Turizo),Ubuntu,Piso 21,10/20/2017,MXF151700546,"1,061",46.6,"871,780,891","56,085","22,005,461",68.0,"2,169,311,851","4,669,074","137,939","12,865,488","121,241,311","206,887,325",41.0,123,55,46.0,"5,165,685",44.0,"28,752,324","9,678",,"1,867,651",,0
1079,สวยขยี้ใจ,สวยขยี้ใจ,บุ๊ค ศุภกาญจน์,3/22/2024,THSOH2402582,"1,073",46.2,"2,730,458",257,"128,196",,"89,974,882","536,584",,,,,1.0,,,,,,,,,"15,042",,0
1080,You're Mines Still (feat. Drake),Moon Boy,Yung Bleu,10/15/2020,USWB12004394,"1,075",46.1,"233,139,871","77,694","13,955,396",63.0,"425,539,008","2,824,144","98,082","15,980,144","111,422,826","42,967,196",53.0,"194,040",57,5.0,638,5.0,"155,675,259","46,530","25,280,506","523,078",,1
1087,Bartolito,La Granja de Zenón Vol. 3,El Reino Infantil,10/5/2015,ARF061500454,"1,082",46.0,"70,061,366","6,847","1,133,511",62.0,"3,257,763,799","9,018,759",,,,,2.0,199,,1.0,"3,695",,,,"17,519","73,794",,0
1093,Toca o Trompete,Cadê o After? Pt. 1,Felipe Amorim,7/21/2023,BCOOP2300013,"1,087",45.9,"166,784,328","15,122","14,569,377",66.0,"196,927,226","943,630","482,200","79,195,177","1,222,155,154","385,123,282",10.0,98,,19.0,"541,722",9.0,,,,"173,558",,1
