Unnamed: 0,Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track
3426,Poesia Acústica #6: Era uma Vez,Poesia Acústica #6: Era uma Vez,Pineapple StormTv,12/24/2018,US7VG1878876,"3,397",23.5,"290,101,322","29,494","7,278,455",66.0,"895,286,211","5,619,411",,,,"5,780,216",7.0,304,,22.0,"196,695",9.0,,,,"305,405",,1
3433,All of Me - Radio Edit,Love in the Future,John Legend,6/27/2013,USSM11400599,"3,411",23.5,"2,379,787,239",362,"74,085",20.0,"11,365,291","74,275",,,,,4.0,"1,684",,1.0,175,,,,"162,140,441",,,0
3434,Corazón Frío,Corazón Frío,Jasiel Nuñez,10/12/2023,QMDA72384363,"3,420",23.4,"79,485,128","6,458","10,455,834",,"53,649,480","398,179","5,556","2,005,258","13,574,747",,4.0,,,2.0,"70,889",5.0,"2,343,674",370,"2,270,240","399,160",,0
3436,A Sky Full of Stars,Ghost Stories,Coldplay,1/1/2014,GBAYE1400217,"3,421",23.4,"1,490,987,063","203,270","92,755,562",81.0,"395,515,510","2,684,342","971,368","157,727,782","1,583,375,110","8,447,636",12.0,"167,558",136,308.0,"906,029",39.0,,,,,,0
3455,Muñecas,Cupido,TINI,1/12/2023,USHR12244823,"3,440",23.3,"162,551,255","20,554","11,413,592",57.0,"159,174,916","713,718",,,,"5,714,999",13.0,"6,446",270,23.0,"190,116",29.0,"355,966",99,,,,0
3460,Have Mercy,Have Mercy,Chlöe,9/10/2021,USSM12105357,"3,445",23.3,"202,781,631","32,888","14,372,026",60.0,"1,271,445","21,984","673,047","323,827,842","2,410,282,562","4,761,746",44.0,"119,001","1,447",14.0,"77,824",35.0,"67,145,429","19,010","4,649,990","1,690,643",,1
3463,Yebba's Heartbreak,Certified Lover Boy,Drake,9/3/2021,USUG12104407,"3,448",23.3,"349,849,639","81,889","12,970,647",71.0,"59,701,089","650,033","96,428","61,939,371","352,584,596","21,631,984",13.0,12,8,6.0,"175,258",3.0,"6,377,789","7,857",,"1,419,180",,1
3467,"Non, je ne regrette rien",Edith Piaf Essentials : The Greatest Hits of the Most Popular French Singer,Édith Piaf,5/7/2024,FRZ116000530,"3,433",23.3,"168,750,749",1,1,19.0,,,,,,,,,,,,,,,,,,0
3471,แอบเก็บความในใจไว้ภายในแว่นเรย์แบนสีดำ,แอบเก็บความในใจไว้ภายในแว่นเรย์แบนสีดำ - Single,TaitosmitH,3/26/2024,THG012400089,"3,462",23.2,"2,759,335",248,"177,260",,"40,796,081","268,043",,,,,4.0,55,,,,,,,,"17,660",,0
3473,บอกใจว่ายังไหวอยู่,บอกใจว่ายังไหวอยู่,โชค โชคมงคล,10/5/2023,THSOH2308099,"3,455",23.2,"3,872",5,3,,,,"917,800","4,413,567","135,542,729",,,,,,,,,,,146,,0
