Unnamed: 0,Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track
848,Diz Aí Qual é o Plano?,Todo Mundo Odeia o IG,Mc IG,3/7/2024,BRWMB2400220,842,52.9,"71,944,011","5,329","22,615,957",67.0,"89,527,069","935,574",,,,"195,273,347",,7,,32.0,"9,834,159",14.0,,,,,,1
853,Lean On,Peace Is The Mission,Major Lazer,11/20/2011,QMUY41500008,846,52.8,"2,080,878,370","242,511","79,506,771",76.0,"308,933,095","2,370,617","270,919","33,270,068","289,518,843","216,000",497.0,"168,731",,250.0,"2,469,856",96.0,"649,970,533","356,393","231,244,214","26,993,119",,1
858,Qué Onda Perdida,Qué Onda Perdida,Grupo Firme,3/30/2023,QZDQH2362804,852,52.6,"213,405,904","17,694","13,723,182",70.0,"401,470,868","961,314",,,,"534,052,740",15.0,"9,254",,10.0,"1,737,734",4.0,"7,260,620","8,781",,"655,854",,0
866,Who's Afraid of Little Old Me?,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,4/18/2024,USUG12401037,862,52.3,"166,168,092","5,004","25,607,992",78.0,"16,423,009","244,859",,"815,500","7,202,700","49,401,469",38.0,366,54,4.0,"2,143,866",43.0,"2,890,486","4,515",,"116,673",,0
867,THE LONELIEST,THE LONELIEST,Måneskin,10/7/2022,ITB002200745,865,52.2,"330,593,989","54,823","16,021,571",67.0,"175,561,257","2,216,240","296,115","22,320,319","270,169,817","224,863,549",53.0,"176,130",21,61.0,"1,631,239",37.0,"6,555,059","1,735",,"4,266,103",,0
869,Nunca Es Suficiente,Esto Sí Es Cumbia,Los Ángeles Azules,4/20/2018,MX1721600892,863,52.2,"478,494,818","53,736","20,478,756",67.0,"2,148,970,473","6,055,824","43,294","16,884,958","145,723,405","43,699,996",37.0,"10,958",24,8.0,"55,460",10.0,"239,441,848","95,937",,"3,116,053",,0
878,Tek Başıma,Tek Başıma,Semicenk,5/3/2024,FRX452438249,875,51.6,"21,803,486","1,250","4,918,007",72.0,"39,172,911","208,885",,,,"2,606,582",9.0,"1,655",,3.0,"1,583,000",,,,"16,282","90,134",,0
885,ALV,"Sentimiento, Elegancia y Más Maldad",Arcángel,11/17/2023,QMFMF2330232,882,51.4,"118,490,212","10,053","10,075,643",72.0,"158,132,299","835,029",,,,"1,207,256,080",8.0,"18,438",,11.0,"1,370,299",1.0,"3,877,792","2,229",,"514,683",,0
891,Funk do Patinho,Funk do Patinho,Bento e Totó,1/22/2022,BX7CP2200001,887,51.2,"16,197,748","1,827","221,916",55.0,"967,275,295","1,562,052","31,500","2,460,399","40,465,134",16,,,,,,,,,,"16,249",,0
892,El Amor De Mi Vida,Se Agradece,Los Ángeles Azules,8/17/2023,MX1722301696,886,51.2,"130,709,283","12,585","10,844,674",64.0,"248,099,324","859,237",682,"462,948","3,169,042","353,234,264",8.0,"25,990",,12.0,"476,181",28.0,"2,831,460","1,113",,"555,880",,0
