Unnamed: 0,Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track
4464,絆ノ奇跡,絆ノ奇跡,MAN WITH A MISSION,4/10/2023,JPU902300267,"4,429",19.8,"98,476,020","15,170","5,083,474",65.0,"103,175,548","656,387",,,,"529,805,882",36.0,669,,6.0,"36,038",11.0,,,,"404,281",,0
4465,Hep Mi Ben,Hep Mi Ben,Ayaz Erdoğan,3/16/2022,FR2X42282198,"4,447",19.8,"57,174,683","12,634","620,189",52.0,"277,032,840","1,310,994","38,500","2,638,359","88,201,634","111,653,393",4.0,"1,974",,2.0,"53,880",,,,,"1,826,014",,0
4479,Cena Engraçada e Inusitada,Cena Engraçada e Inusitada,HarmonicoHCO,12/19/2022,SGB502303557,"4,493",19.7,"32,753",22,"1,937",11.0,"154,648","2,260","1,703,320","154,947,650","1,598,275,820",,,,,1.0,294,,,,,"15,742",,0
4487,You Belong With Me (Taylor's Version),Fearless (Taylor's Version),Taylor Swift,4/9/2021,USUG12100622,"4,458",19.7,"662,057,533","59,739","35,937,845",76.0,"55,391,583","447,166","106,500","64,739,020","451,630,379",,53.0,"23,703",,8.0,"149,944",46.0,"10,543,057","23,062",,"659,091",,0
4505,DANÇARINA,CHAMA MEU NOME,PEDRO SAMPAIO,2/1/2022,BRWMB2200077,"4,471",19.7,"231,523,576","35,530","9,584,099",58.0,"173,364,125","1,394,374","2,235","96,354","2,321,734","99,542,687",31.0,"16,600",4,38.0,"271,584",8.0,"6,862",72,,"697,492",,0
4515,Mockingbird,Mockingbird,Tiësto,5/3/2024,NLZ542400299,"4,489",19.7,"14,349,985","2,714","28,814,412",75.0,"880,904","20,629",,,,"126,807,656",10.0,"1,050",80,20.0,"881,852",15.0,"250,357",65,"96,009","86,982",,0
4526,Mesytara,Mesytara,Lamis Kan,7/27/2021,EGA252103733,"4,525",19.6,"41,071,094","14,309","1,842,678",59.0,"332,271,837","2,651,163","256,849","37,844,605","772,766,174",,3.0,789,,1.0,"74,982",,,,,"1,266,792",,0
4527,qué le pasa conmigo?,ALMA,Nicki Nicole,4/19/2023,UYB282300006,"4,516",19.6,"162,085,685","20,886","8,177,728",71.0,"56,665,071","360,527",,,,"1,025,505",16.0,"10,487",104,15.0,"67,649",21.0,"269,501",,,"175,082",,0
4540,จำนน,จำนน,NONT TANONT,3/14/2024,FR96X2437119,"4,509",19.6,"9,084,361",605,"1,739,336",62.0,"35,055,854","164,536",,,,,8.0,"1,006",,,,,,,,"12,059",,0
4543,ACHO PR,nadie sabe lo que va a pasar mañana,Bad Bunny,10/13/2023,QMFME2364201,"4,505",19.6,"66,274,186","17,090","4,688,146",,"17,411,507","366,440","1,451","369,478","4,607,495","1,187,018",8.0,415,,1.0,"14,061",1.0,"1,897,748",334,,"213,711",,1
